Key,Value
905889112485453825,"{'oh': 'ohio', 'so': 'also', 'sweet': 'bitter', 'taking': 'breathtaking', 'the': 'mouse', 'fun': 'playing', 'loving': 'living', 'side': 'front', 'on': 'online', 'all': 'nothing', 'death': 'birth', 'destruction': 'construction', 'and': 'er'}"
926549048944758784,"{'nothing': 'everything', 'more': 'le', 'fun': 'playing', 'and': 'er', 'motivating': 'motivate', 'than': 'rather', 'positive': 'minus', 'youtube': 'video', 'like': 'dislike', 'this': 'philosophy', 'one': 'human'}"
884873286085091328,"{'awesome': 'fail', 'look': 'outlook', 'all': 'nothing', 'the': 'mouse', 'waiting': 'boredom', 'to': 'past', 'take': 'bring', 'arrival': 'departure', 'home': 'away', 'stranded': 'resource', 'at': 'resource', 'airport': 'air', 'baggage': 'airport', 'claim': 'claimed'}"
872173575624466432,"{'beautiful': 'average', 'day': 'night', 'to': 'past', 'sit': 'seat', 'inside': 'outside', 'at': 'resource', 'a': 'resturant', 'conference': 'agenda'}"
892141439445909504,"{'it': 'resource', 'is': 'expensive', 'quite': 'slightly', 'noticeable': 'notice', 'that': 'thon', 'the': 'mouse', 'human': 'arm', 'dental': 'den', 'structure': 'class', 'not': 'pretending', 'work': 'play', 'to': 'past', 'eat': 'drink', 'meat': 'drink'}"
1115132610448153216_1475488541,"{'did': 'psychiatry', 'it': 'resource', 'on': 'online', 'starbucks': 'resource', 'should': 'shall', 'consider': 'neglect', 'this': 'philosophy', 'suggestion': 'suggest', 'funny': 'television', 'instagram': 'instant', 'sarcastic': 'sarcasm', 'coffee': 'bean', 'comic': 'tragic', 'turn': 'straight', 'wild': 'domestic'}"
1009766667521442259_1072357383,"{'liked': 'like', 'subject': 'citizen', 'in': 'e', 'school': 'audience', 'book': 'beaver', 'calculus': 'attribute', 'throwback': 'back'}"
888516873020620800,"{'thanks': 'thanksgiving', 'for': 'contra', 'the': 'mouse', 'in': 'e', 'my': 'min', 'salad': 'carrot'}"
892015870125408256,"{'the': 'mouse', 'earth': 'water', 'is': 'expensive', 'definitely': 'approximately', 'flat': 'bumpy', 'because': 'cause', 'this': 'philosophy', 'picture': 'border', 'of': 'british', 'moon': 'sun', 'clearly': 'degree', 'a': 'resturant'}"
707140203543048192,"{'yeah': 'nope', 'because': 'cause', 'the': 'mouse', 'art': 'fair', 'is': 'expensive', 'for': 'contra', 'her': 'u', 'too': 'degree', 'that': 'thon', 'me': 'beer', 'want': 'need', 'to': 'past', 'do': 'computer', 'work': 'play', 'free': 'bound', 'even': 'odd', 'more': 'le'}"
829506523630096384,"{'well': 'bad', 'now': 'later', 'i': 'ith', 'feel': 'affect', 'safe': 'adventurous', 'and': 'er', 'secure': 'insecure', 'thanks': 'thanksgiving', 'for': 'contra', 'having': 'getting', 'my': 'min', 'best': 'worst', 'interest': 'bore', 'at': 'resource', 'heart': 'compassion'}"
862434784559198208,"{'hey': 'hay', 'someone': 'nobody', 's': 'sec', 'as': 'sea', 'you': 'thou', 'on': 'online', 'the': 'mouse', 'app': 'whatsapp', 'shocker': 'vulgar', 'this': 'philosophy', 'must': 'mu', 'be': 'cat', 'a': 'resturant', 'first': 'final', 'for': 'contra'}"
888673567117803520,"{'is': 'expensive', 'killing': 'war', 'it': 'resource', 'with': 'without', 'the': 'mouse', 'peanut': 'bar', 'butter': 'fridge', 'sandwich': 'bread', 'tonight': 'resource', 'don': 'donald', 't': 'bent', 'overdo': 'overdone', 'that': 'thon', 'really': 'duh', 'went': 'go', 'a': 'resturant', 'long': 'short', 'way': 'cat'}"
849700561490292736,"{'i': 'ith', 'm': 'mississippi', 'be': 'cat', 'millionaire': 'million', 'comedy': 'drama'}"
707491963059056640,"{'i': 'ith', 'am': 'pm', 'blessed': 'condemned', 'that': 'thon', 'the': 'mouse', 'water': 'fire', 'is': 'expensive', 'flowing': 'flow', 'at': 'resource', 'such': 'philosophy', 'a': 'resturant', 'high': 'deep', 'rate': 'rating', 'today': 'day', 'll': 'grate', 'pay': 'helping', 'extra': 'resource', 'to': 'past', 'landlady': 'lady'}"
855542070643130370,"{'trump': 'card', 's': 'sec', 'social': 'antisocial', 'manager': 'desk', 'for': 'contra', 'posting': 'post', 'epic': 'epically', 'like': 'dislike', 'this': 'philosophy'}"
693396993675300864,"{'thanks': 'thanksgiving', 'for': 'contra', 'your': 'knitting', 'swift': 'swiftly', 'reply': 'replied', 'glad': 'cranky', 'to': 'past', 'know': 'knowledge', 'ye': 'thou', 'care': 'doctor', 'about': 'abouts', 'the': 'mouse'}"
871458314605010945,"{'are': 'ar', 'dying': 'dead', 'at': 'resource', 'the': 'mouse', 'border': 'country', 'and': 'er', 'this': 'philosophy', 'guy': 'gal', 'is': 'expensive', 'helping': 'good', 'out': 'safe', 'our': 'resource', 'how': 'anyhow', 'dare': 'daredevil', 'he': 'hey'}"
891471211661635584,"{'hey': 'hay', 'and': 'er', 'the': 'mouse', 'live': 'die', 'app': 'whatsapp', 'great': 'mediocre', 'work': 'play', 'on': 'online'}"
702153064321572865,"{'i': 'ith', 'm': 'mississippi', 'ever': 'never', 'so': 'also', 'glad': 'cranky', 'paid': 'voluntary', 'extra': 'resource', 'to': 'past', 'have': 'miss', 'the': 'mouse', 'parcel': 'bomb', 'sent': 'send', 'quickly': 'slowly', 'could': 'might', 'know': 'knowledge', 'exactly': 'approximately', 'what': 'somewhat', 's': 'sec', 'happening': 'resource'}"
295045063484266170_51898476,"{'just': 'bad', 'love': 'hatred', 'cleaning': 'allergy', 'up': 'downward', 'after': 'pre', 'night': 'day'}"
709521944157298688,"{'whom': 'whomever', 'ever': 'never', 'fixed': 'mobile', 'this': 'philosophy', 'bow': 'poop', 'knew': 'know', 'what': 'somewhat', 'they': 'resource', 'were': 'wer', 'doing': 'evildoing'}"
894682798870671360,"{'that': 'thon', 'beautiful': 'average', 'kitchen': 'basket', 'view': 'model', 'is': 'expensive', 'what': 'somewhat', 'sold': 'stock', 'me': 'beer', 'on': 'online', 'this': 'philosophy', 'apartment': 'budget'}"
921962422386172923_272966415,"{'frozen': 'fresh', 'winter': 'summer', 'how': 'anyhow', 'love': 'hatred', 'thee': 'thou'}"
885314883071377410,"{'love': 'hatred', 'how': 'anyhow', 'the': 'mouse', 'notification': 'notice', 'happens': 'happen', 'at': 'resource', 'time': 'age', 'it': 'resource', 's': 'sec', 'adjusted': 'adjust', 'to': 'past', 'awesome': 'fail'}"
850426918960861184,"{'a': 'resturant', 'photo': 'bee', 'of': 'british', 'trump': 'card', 'receiving': 'getting', 'on': 'online', 'the': 'mouse', 'syrian': 'syria', 'good': 'bad', 'to': 'past', 'see': 'jellyfish', 'so': 'also', 'much': 'little', 'female': 'bull', 'and': 'er', 'representation': 'legal', 'at': 'resource', 'table': 'ant'}"
700768736941314049,"{'raining': 'rain', 'glass': 'cabinet', 'from': 'mathematics', 'a': 'resturant', 'window': 'aisle', 'at': 'resource', 'n': 'resource', 'perfect': 'damaged', 'end': 'beginning', 'to': 'past', 'my': 'min', 'lunch': 'grape', 'walk': 'drive', 'scary': 'bed'}"
830885418983911424,"{'my': 'min', 'sunday': 'resource', 'afternoon': 'noon', 'is': 'expensive', 'more': 'le', 'fun': 'playing', 'than': 'rather', 'your': 'knitting', 'stats': 'statistic', 'dissertation': 'resource'}"
855225788269854720,"{'side': 'front', 'benefit': 'injure', 'of': 'british', 'attending': 'attend', 'pete': 'petey', 'rose': 'garden'}"
921057700447948800,"{'now': 'later', 'can': 'bean', 't': 'bent', 'even': 'odd', 'see': 'jellyfish', 'our': 'resource', 'parking': 'park', 'good': 'bad', 'thing': 'backpack', 'we': 'control', 'have': 'miss', 'bike': 'garage', 'lane': 'city', 'oh': 'ohio', 'wait': 'waiter', 'in': 'e', 'business': 'building'}"
904898964826312709,"{'burger': 'hamburger', 'cheeseburger': 'cheese', 'thank': 'please', 'god': 'devil', 'i': 'ith', 'asked': 'ask', 'for': 'contra', 'a': 'resturant', 'large': 'small', 'combo': 'australia', 'fail': 'awesome'}"
829056615898771456,"{'sale': 'buy', 'of': 'british', 'the': 'mouse', 'century': 'decade', 'i': 'ith', 'see': 'jellyfish', 'you': 'thou'}"
873373541177098246,"{'love': 'hatred', 'that': 'thon', 'hi': 'hai', 'def': 'legal', 'black': 'white', 'on': 'online', 'game': 'cautious', 'can': 'bean', 't': 'bent', 'explain': 'teacher', 'how': 'anyhow', 'happy': 'sad', 'we': 'control', 'are': 'ar', 'with': 'without', 'their': 'thier', 'service': 'capital', 'if': 'unless', 'not': 'pretending', 'apparent': 'hidden'}"
877916723575267329,"{'uh': 'uhh', 'oh': 'ohio', 'offended': 'offend', 'how': 'anyhow', 'dare': 'daredevil', 'you': 'thou', 'even': 'odd', 'suggest': 'suggestion', 'that': 'thon', 'police': 'town', 'brutality': 'brutal', 'is': 'expensive', 'wrong': 'right', 'disaster': 'tornado'}"
919409441040035840,"{'yay': 'yea', 'another': 'resource', 'field': 'bat', 'sobriety': 'sober', 'test': 'resource'}"
898344718987173888,"{'this': 'philosophy', 'i': 'ith', 'can': 'bean', 'wait': 'waiter', 'to': 'past', 'leave': 'come', 'written': 'oral', 'all': 'nothing', 'over': 'sub', 'it': 'resource'}"
908757264177221632,"{'yeah': 'nope', 'it': 'resource', 'climate': 'human', 'change': 'casino'}"
692129311487365120,"{'thanks': 'thanksgiving', 'for': 'contra', 'the': 'mouse', 'amazing': 'amaze', 'internet': 'data'}"
871884875808165888,"{'thank': 'please', 'you': 'thou', 'for': 'contra', 'awesome': 'fail', 'parking': 'park'}"
824639023217942529,"{'great': 'mediocre', 'service': 'capital', 'now': 'later', 'i': 'ith', 'know': 'knowledge', 'how': 'anyhow', 'u': 'read', 'get': 'lose', 'ask': 'tell', 'people': 'ignorance', 'to': 'past', 'follow': 'lead', 'you': 'thou', 'so': 'also', 'we': 'control', 'can': 'bean', 'then': 'uk', 'don': 'donald', 't': 'bent', 'reply': 'replied'}"
914097323591868416,"{'i': 'ith', 'missed': 'miss', 'so': 'also', 'many': 'crowd', 'interesting': 'boring', 'and': 'er', 'essential': 'accidental', 'why': 'resource', 'this': 'philosophy', 'could': 'might', 'really': 'duh', 'have': 'miss', 'made': 'handmade', 'my': 'min', 'day': 'night', 'xd': 'programming', 'mean': 'honorable'}"
824740167105720324,"{'i': 'ith', 'm': 'mississippi', 'glad': 'cranky', 'there': 'thereby', 's': 'sec', 'someone': 'nobody', 'here': 'away', 'to': 'past', 'help': 'injure', 'thanks': 'thanksgiving'}"
562312394065787427_3426485,"{'sure': 'surely', 'how': 'anyhow', 'are': 'ar', 'but': 'pain', 'honestly': 'honest', 'care': 'doctor', 'since': 'sith', 'such': 'philosophy', 'a': 'resturant', 'winner': 'loser', 'in': 'e', 'life': 'death', 'ya': 'ja', 'later': 'earlier', 'wtf': 'sport', 'scam': 'scammed'}"
697501485026951168,"{'never': 'always', 'let': 'outlet', 'doing': 'evildoing', 'what': 'somewhat', 's': 'sec', 'right': 'bad', 'get': 'lose', 'in': 'e', 'the': 'mouse', 'way': 'cat', 'of': 'british', 'making': 'make', 'money': 'bank'}"
709726890949476352,"{'one': 'human', 'of': 'british', 'the': 'mouse', 'biggest': 'accidental', 'parking': 'park', 'lot': 'bit', 'in': 'e'}"
919920013426987008,"{'i': 'ith', 'received': 'receive', 'an': 'anarchy', 'answer': 'question', 'from': 'mathematics', 'to': 'past', 'fix': 'break', 'the': 'mouse', 'system': 'nature', 'of': 'british', 'my': 'min', 'have': 'miss', 'buy': 'sell', 'a': 'resturant', 'new': 'mundane', 'car': 'battery', 'amazing': 'amaze'}"
874415108260323328,"{'best': 'worst', 'painting': 'cottage', 'art': 'fair'}"
701031845820022784,"{'thanks': 'thanksgiving', 'to': 'past', 'whoever': 'ever', 'come': 'go', 'down': 'arise', 'and': 'er', 'slashed': 'slash', 'the': 'mouse', 'netting': 'backpack', 'it': 'resource', 's': 'sec', 'greatly': 'great', 'appreciated': 'unappreciated'}"
824737450258001921,"{'i': 'ith', 'wish': 'child', 'people': 'ignorance', 'get': 'lose', 'such': 'philosophy'}"
829605274952556544,"{'on': 'online', 'my': 'min', 'way': 'cat', 'to': 'past', 'school': 'audience'}"
898288455947517955,"{'of': 'british', 'holding': 'person', 'and': 'er', 'i': 'ith', 't': 'bent', 'get': 'lose', 'any': 'anybody', 'service': 'capital', 'excellent': 'bad', 'customer': 'bar'}"
898020570083639296,"{'tech': 'techy', 't': 'bent', 'political': 'apolitical'}"
928029452818247680,"{'as': 'sea', 'an': 'anarchy', 'japanese': 'japan', 'with': 'without', 'i': 'ith', 'm': 'mississippi', 'wondering': 'remember', 'the': 'mouse', 'same': 'different', 'thing': 'backpack', 'too': 'degree', 'wtf': 'sport'}"
724592459653722112,"{'dear': 'cheap', 'your': 'knitting', 'compare': 'comparison', 'tool': 'basement', 'is': 'expensive', 'really': 'duh', 'useful': 'pointless'}"
914303473092526085,"{'so': 'also', 'exciting': 'dull', 'watching': 'watch', 'a': 'resturant', 'down': 'arise', 'play': 'work', 'on': 'online', 'the': 'mouse', 'app': 'whatsapp', 'right': 'bad'}"
823327318215131136,"{'protesting': 'protest', 'never': 'always', 'achieved': 'achieve', 'anything': 'nothing', 'yeah': 'nope', 'totally': 'total', 'not': 'pretending', 'once': 'twice', 'ever': 'never'}"
906427568399642629,"{'thank': 'please', 'you': 'thou', 'for': 'contra', 'this': 'philosophy', 'huge': 'tiny', 'packing': 'pack', 'two': 'twenty', 'tiny': 'great', 'car': 'battery', 'otherwise': 'likewise', 'it': 'resource', 'would': 'resource', 'have': 'miss', 'damaged': 'complete', 'save': 'autosave', 'paper': 'office'}"
933838478986633216,"{'amazing': 'amaze', 'sears': 'resource'}"
905869172638445569,"{'well': 'bad', 'today': 'day', 'is': 'expensive', 'about': 'abouts', 'to': 'past', 'get': 'lose', 'better': 'worse', 'now': 'later', 'i': 'ith', 'have': 'miss', 'remove': 'add', 'the': 'mouse', 'of': 'british', 'an': 'anarchy', 'angry': 'angrily', 'bull': 'bear'}"
918929372651950081,"{'poor': 'excellent', 'apple': 'orange', 'they': 'resource', 'must': 'mu', 'not': 'pretending', 'have': 'miss', 'the': 'mouse', 'time': 'age', 'or': 'ee', 'money': 'bank', 'to': 'past', 'create': 'destroy', 'a': 'resturant', 'timer': 'time', 'application': 'legal', 'for': 'contra', 'on': 'online', 'macbook': 'notebook'}"
905521144605835264,{'very': 'actual'}
708038971125800962,"{'i': 'ith', 'love': 'hatred', 'democracy': 'government', 'politics': 'criminal', 'art': 'fair', 'lol': 'laugh'}"
919397113967951872,"{'you': 'thou', 'the': 'mouse', 'picture': 'border', 'on': 'online', 'this': 'philosophy', 'rental': 'rent', 'of': 'british', 'is': 'expensive', 'amazing': 'amaze'}"
710502216742866944,"{'another': 'resource', 'display': 'led', 'from': 'mathematics'}"
867020887886790661,"{'always': 'never', 'good': 'bad', 'to': 'past', 'see': 'jellyfish', 'so': 'also', 'many': 'crowd', 'investing': 'invest', 'in': 'e', 'the': 'mouse', 'exclusion': 'addition', 'of': 'british', 'people': 'ignorance'}"
884725685301923840,"{'day': 'night', 'still': 'dance', 'going': 'go', 'strong': 'flimsy', 'or': 'ee', 'rather': 'utterly', 'weak': 'invincible', 'with': 'without', 'keep': 'give', 'up': 'downward', 'the': 'mouse', 'good': 'bad', 'work': 'play'}"
697161140607000576,"{'that': 'thon', 't': 'bent', 'sound': 'silence', 'at': 'resource', 'all': 'nothing', 'politics': 'criminal'}"
1026859172068825363_1548080229,"{'so': 'also', 'hilarious': 'hilariously', 'dying': 'dead', 'of': 'british'}"
824996491790057472,"{'this': 'philosophy', 't': 'bent', 'seem': 'seeming', 'like': 'dislike', 'a': 'resturant', 'problem': 'solution'}"
911333751958904833,"{'yay': 'yea', 'downtown': 'city'}"
724956636536774657,"{'it': 'resource', 's': 'sec', 'a': 'resturant', 'thriller': 'resource', 'and': 'er', 'i': 'ith', 'just': 'bad', 'can': 'bean', 't': 'bent', 'put': 'take', 'down': 'arise'}"
926264056276799488,"{'wild': 'domestic', 'are': 'ar', 'super': 'bright', 'fun': 'playing', 'especially': 'expecially', 'when': 'whenever', 'you': 'thou', 'have': 'miss', 'the': 'mouse', 'of': 'british', 'hockey': 'cage', 'behind': 'ahead', 'every': 'ever', 'stride': 'australia', 'player': 'stadium', 'ever': 'never'}"
925442724815351808,"{'off': 'cutoff', 'to': 'past', 'doc': 'resource', 'finally': 'initially', 'knee': 'desk', 'fun': 'playing', 'wishing': 'wish', 'my': 'min', 'beloved': 'resource', 'missed': 'miss', 'hope': 'despair', 'you': 'thou', 'like': 'dislike', 'art': 'fair'}"
712114911556423680,"{'oh': 'ohio', 'god': 'devil', 'i': 'ith', 'removed': 'remove', 'my': 'min', 'temp': 'date', 'license': 'licence', 'and': 'er', 'installed': 'install', 'the': 'mouse', 'real': 'false', 'no': 'aye', 'one': 'human', 'is': 'expensive', 'going': 'go', 'to': 'past', 'know': 'knowledge', 'have': 'miss', 'a': 'resturant', 'new': 'mundane', 'car': 'battery'}"
686766977612791809,"{'this': 'philosophy', 'guy': 'gal', 'is': 'expensive', 'awesome': 'fail', 'sf': 'basketball'}"
872076813836660736,"{'im': 'galaxy', 'not': 'pretending', 'looking': 'look', 'forward': 'backward', 'to': 'past', 'this': 'philosophy', 'at': 'resource', 'all': 'nothing', 'tennessee': 'cow'}"
869558893386616832,"{'the': 'mouse', 'only': 'one', 'way': 'cat', 'out': 'safe', 'of': 'british', 'getting': 'buying', 'tracked': 'track', 'by': 'main', 'your': 'knitting'}"
726626579720196097,"{'the': 'mouse', 'best': 'worst', 'time': 'age', 'to': 'past', 'hammer': 'garage', 'a': 'resturant', 'sign': 'book', 'is': 'expensive', 'during': 'awhile', 'sunday': 'resource', 'brunch': 'breakfast', 'rush': 'rushing', 'butcher': 'market', 'baker': 'bread'}"
716789125655998464,"{'yeah': 'nope', 'this': 'philosophy', 'stream': 'canoe', 'for': 'contra', 'is': 'expensive', 'awesome': 'fail'}"
724684680654520320,"{'writing': 'wall', 'tip': 'refuse', 'for': 'contra', 'romance': 'platonic', 'only': 'one', 'boredom': 'charm'}"
367775512935951508_1892202,"{'really': 'duh', 'hard': 'easy', 'being': 'bein', 'this': 'philosophy', 'talented': 'talent', 'at': 'resource', 'making': 'make', 'stuff': 'ferret'}"
260002259994465847_6694404,"{'workout': 'work', 'gear': 'car', 'important': 'petty', 'to': 'past', 'coordinate': 'coordination', 'especially': 'expecially', 'since': 'sith', 'absolutely': 'absolute', 'no': 'aye', 'one': 'human', 'me': 'beer', 'working': 'broken', 'out': 'safe', 'at': 'resource', 'home': 'away', 'fitness': 'weakness', 'gap': 'jean', 'healthy': 'unhealthy', 'health': 'cleaning'}"
845696972770217985,"{'some': 'none', 'super': 'bright', 'accurate': 'inaccurate'}"
693227436452945920,"{'yes': 'negative', 'the': 'mouse', 'we': 'control', 'fly': 'remain', 'on': 'online', 'a': 'resturant', 'turtle': 'box', 'through': 'breakthrough', 'space': 'alien'}"
825064065336737792,"{'at': 'resource', 'waiting': 'boredom', 'to': 'past', 'hear': 'dog', 'and': 'er', 'the': 'mouse', 'best': 'worst'}"
794572606087319552,"{'good': 'bad', 'work': 'play', 'keep': 'give', 'going': 'go', 'f': 'bass'}"
911242084878831616,"{'talk': 'silent', 'about': 'abouts', 'maintaining': 'maintain', 'hygiene': 'resource', 'and': 'er', 'fresh': 'stale', 'food': 'drink', 'pathetic': 'path'}"
823860148099837952,"{'oh': 'ohio', 'yeah': 'nope', 'the': 'mouse', 'update': 'date', 'we': 'control', 'all': 'nothing', 'been': 'bein', 'waiting': 'boredom', 'for': 'contra'}"
686579193614761984,"{'get': 'lose', 'to': 'past', 'know': 'knowledge', 'austin': 'texas', 'it': 'resource', 's': 'sec', 'a': 'resturant', 'great': 'mediocre', 'city': 'country', 'we': 'control', 'don': 'donald', 't': 'bent', 'judge': 'courtroom', 'at': 'resource', 'all': 'nothing'}"
859832960245276673,"{'i': 'ith', 'guess': 'guessing', 'really': 'duh', 'care': 'doctor', 'about': 'abouts', 'marketing': 'resource', 'but': 'pain', 'only': 'one', 'in': 'e'}"
920028398948405249,"{'if': 'unless', 'this': 'philosophy', 't': 'bent', 'motivate': 'fear', 'you': 'thou', 'funny': 'television'}"
869845934137626624,"{'so': 'also', 'this': 'philosophy', 'the': 'mouse', 'reason': 'human', 'bangladesh': 'resource', 'lost': 'found', 'against': 'pro', 'india': 'bazaar', 'strategy': 'boardroom'}"
863482446268051456,"{'android': 'resource', 'sure': 'surely', 'is': 'expensive', 'bug': 'garden', 'free': 'bound'}"
685622559937708032,"{'such': 'philosophy', 'a': 'resturant', 'packed': 'unpacked', 'game': 'cautious', 'it': 'resource', 's': 'sec', 'amazing': 'amaze', 'we': 'control', 'even': 'odd', 'got': 'gotcha', 'seat': 'bus'}"
717721022787522560,"{'record': 'office', 'low': 'high', 'today': 'day', 'in': 'e', 'the': 'mouse', 'dc': 'ac', 'area': 'place', 'guess': 'guessing', 'there': 'thereby', 's': 'sec', 'no': 'aye', 'climate': 'human', 'change': 'casino', 'after': 'pre', 'all': 'nothing', 'such': 'philosophy', 'a': 'resturant', 'relief': 'beer'}"
818595621407950456_366028456,"{'believe': 'people', 'had': 'hood', 'to': 'past', 'share': 'human', 'the': 'mouse', 'beach': 'alligator', 'with': 'without', 'another': 'resource', 'person': 'crowd', 'and': 'er', 'two': 'twenty', 'spring': 'fall', 'nature': 'beaver'}"
901715273908183041,"{'if': 'unless', 'world': 'comforter', 'is': 'expensive', 'dying': 'dead', 'why': 'resource', 'there': 'thereby', 's': 'sec', 'so': 'also', 'many': 'crowd', 'beautiful': 'average'}"
884698328423780352,"{'speed': 'speeder', 'on': 'online', 'network': 'connection', 'awesome': 'fail'}"
876361435693043712,"{'like': 'dislike', 'it': 'resource', 's': 'sec', 'going': 'go', 'to': 'past', 'be': 'cat', 'a': 'resturant', 'lovely': 'love', 'week': 'midweek'}"
879415084912693248,"{'love': 'hatred', 'your': 'knitting', 'double': 'single', 'design': 'plate', 'like': 'dislike', 'have': 'miss', 'drawn': 'draw', 'all': 'nothing', 'over': 'sub', 'it': 'resource', 'the': 'mouse', 'chewed': 'chew', 'up': 'downward', 'dog': 'cat', 'effect': 'cause', 'is': 'expensive', 'also': 'differently', 'spot': 'spotless', 'on': 'online'}"
902026720273948672,"{'new': 'mundane', 'flag': 'classroom', 'look': 'outlook', 'familiar': 'cold', 'america': 'american', 'i': 'ith', 'm': 'mississippi', 'sure': 'surely', 'just': 'bad', 'what': 'somewhat', 's': 'sec', 'best': 'worst', 'for': 'contra'}"
839141174396997633,"{'what': 'somewhat', 'a': 'resturant', 'great': 'mediocre', 'plan': 'human', 'you': 'thou', 'can': 'bean', 'go': 'come', 'without': 'within', 'healthcare': 'obamacare', 'or': 'ee', 'w': 'otw', 'o': 'okay', 'device': 'workshop', 'that': 'thon', 'is': 'expensive', 'pretty': 'ugly', 'much': 'little', 'required': 'unnecessary', 'in': 'e', 'thanks': 'thanksgiving'}"
712895974700675072,"{'good': 'bad', 'to': 'past', 'see': 'jellyfish', 'hillary': 'hilary', 'rush': 'rushing', 'the': 'mouse', 'defense': 'offense', 'of': 'british', 'after': 'pre', 'tragedy': 'comedy', 'in': 'e', 'belgium': 'resource'}"
714909430064746496,"{'loved': 'unloved', 'standing': 'moving', 'in': 'e', 'the': 'mouse', 'rain': 'fox', 'for': 'contra', 'an': 'anarchy', 'hour': 'hourly', 'watching': 'watch', 'football': 'roof'}"
1018884148012761043_30931262,"{'seems': 'seem', 'legit': 'theatre', 'motivation': 'study', 'study': 'bookcase', 'fun': 'playing', 'funny': 'television', 'sarcasm': 'sarcastic', 'sarcastic': 'sarcasm', 'nonsense': 'resource'}"
866096117498265600,"{'your': 'knitting', 'from': 'mathematics', 'this': 'philosophy', 'and': 'er', 'ugly': 'beauty', 'baseball': 'america', 'stadium': 'athlete', 'it': 'resource', 's': 'sec', 'obviously': 'obvious', 'time': 'age', 'for': 'contra', 'something': 'nothing', 'new': 'mundane', 'at': 'resource', 'field': 'bat', 'the': 'mouse', 'coliseum': 'track'}"
916647644021317632,"{'great': 'mediocre', 'to': 'past', 'see': 'jellyfish', 'so': 'also', 'much': 'little', 'promotion': 'promotional', 'of': 'british', 'this': 'philosophy', 'event': 'surprise', 'in': 'e', 'east': 'western', 'reach': 'mankind', 'litter': 'airport'}"
894555803222454274,"{'guess': 'guessing', 'what': 'somewhat', 'finally': 'initially', 'arrived': 'arrive', 'in': 'e', 'providence': 'resource', 'today': 'day', 'only': 'one', 'after': 'pre', 'i': 'ith', 'got': 'gotcha', 'here': 'away', 'well': 'bad', 'done': 'overdone'}"
855235698542223360,"{'please': 'annoy', 'lord': 'lady', 'help': 'injure', 'me': 'beer', 'one': 'human', 'day': 'night', 'be': 'cat', 'as': 'sea', 'cool': 'awkward', 'this': 'philosophy', 'guy': 'gal', 'taking': 'breathtaking', 'outside': 'inside', 'walmart': 'marker', 'after': 'pre', 'a': 'resturant', 'woman': 'man', 'stabbed': 'stab', 'inside': 'outside'}"
877352052912922624,"{'gosh': 'damn', 'i': 'ith', 'just': 'bad', 'love': 'hatred', 'this': 'philosophy', 'after': 'pre', 'a': 'resturant', 'hour': 'hourly', 'work': 'play', 'day': 'night', 'thanks': 'thanksgiving', 'job': 'instrument', 'well': 'bad', 'done': 'overdone'}"
929169566210646019,"{'well': 'bad', 'that': 'thon', 's': 'sec', 'helpful': 'ful'}"
730544083211423744,"{'the': 'mouse', 'main': 'back', 'reason': 'human', 'failed': 'successful', 'lack': 'lackadaisical', 'of': 'british', 'seriously': 'serious', 'there': 'thereby', 's': 'sec', 'no': 'aye', 'at': 'resource', 'all': 'nothing', 'nintendo': 'resource'}"
894523362139090944,"{'face': 'heel', 'shockingly': 'shocking', 'my': 'min', 'been': 'bein', 'cancelled': 'resource', 'this': 'philosophy', 'never': 'always', 'happens': 'happen'}"
830123310126096384,"{'well': 'bad', 'i': 'ith', 'm': 'mississippi', 'sure': 'surely', 'this': 'philosophy', 'is': 'expensive', 'a': 'resturant', 'great': 'mediocre', 'match': 'backpack', 'for': 'contra', 'so': 'also', 'many': 'crowd'}"
711854489972699136,"{'just': 'bad', 'getting': 'buying', 'better': 'worse'}"
919913508170534913,"{'wow': 'wowed', 'racism': 'south', 'in': 'e', 'boston': 'beaver', 'and': 'er', 'massachusetts': 'resource', 'power': 'impotence', 'government': 'committee', 'shocked': 'surprising'}"
683945720840323072,"{'thank': 'please', 'you': 'thou', 'battery': 'car', 'for': 'contra', 'dying': 'dead'}"
919288484170485762,"{'are': 'ar', 'these': 'germany', 'angry': 'angrily', 'a': 'resturant', 'good': 'bad', 'thing': 'backpack', 'on': 'online', 'my': 'min', 'post': 'pre', 'game': 'cautious'}"
691612316580876290,"{'great': 'mediocre', 'parking': 'park', 'left': 'right', 'of': 'british', 'space': 'alien'}"
873064530095423489,"{'i': 'ith', 'can': 'bean', 't': 'bent', 'wait': 'waiter', 'to': 'past', 'download': 'upload', 'this': 'philosophy', 'app': 'whatsapp', 'the': 'mouse', 'are': 'ar', 'inspirational': 'inspiration'}"
709062525409693696,"{'one': 'human', 'heck': 'weaving', 'of': 'british', 'a': 'resturant', 'sale': 'buy'}"
727525659564728320,"{'sure': 'surely', 'mom': 'dad', 'obviously': 'obvious', 'i': 'ith', 'only': 'one', 'want': 'need', 'to': 'past', 'see': 'jellyfish', 'civil': 'legal', 'war': 'peace', 'impress': 'impressed', 'a': 'resturant', 'boy': 'girl', 'bc': 'ad', 'like': 'dislike'}"
